paper_id,conference,openreview_id,title,arxiv_id,preprint_url,locator_source,locator_method,version_status
icml-2026-942a8496990b,ICML,sPIXjSkDFG,Unraveling Syntax: Language Modeling and the Substructure of Grammars,2510.02524,https://arxiv.org/pdf/2510.02524,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-184e90336c6b,ICML,GyRMbsYFiG,VGGT-Motion: Motion-Aware Calibration-Free Monocular SLAM for Long-Range Consistency,2602.05508,https://arxiv.org/pdf/2602.05508,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-fea2d498a956,ICML,thVeEXPaSg,Variational Learning for Insertion-based Generation,2606.02133,https://arxiv.org/pdf/2606.02133,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-9c2ce0dc17ea,ICML,yTEEiE3YtD,VectorWorld: Efficient Streaming World Model via Diffusion Flow on Vector Graphs,2603.17652,https://arxiv.org/pdf/2603.17652,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-5f89d3fc0227,ICML,KyVlaw4BxE,VideoFlexTok: Flexible-Length Coarse-to-Fine Video Tokenization,2604.12887,https://arxiv.org/pdf/2604.12887,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-527cefc6d8a3,ICML,eXxFlOPTk4,VideoKR: Towards Knowledge- and Reasoning-Intensive Video Understanding,2606.05259,https://arxiv.org/pdf/2606.05259,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-5850d950949c,ICML,lJpXXwhRRF,VisionWebDev: A Hierarchical Benchmark for Visual Website Development with Agent Verification,2603.26648,https://arxiv.org/pdf/2603.26648,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-c76e1d6e3638,ICML,oZWE7mSqlk,"Wait, Wait, Wait... Why Do Reasoning Models Loop?",2512.12895,https://arxiv.org/pdf/2512.12895,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-4aace155a93b,ICML,kcyOjXoUZu,Walrus: A Cross-domain Foundation Model for Continuum Dynamics,2511.15684,https://arxiv.org/pdf/2511.15684,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-848822e82cb0,ICML,fCPgAHIciE,WaterSIC: information-theoretically (near) optimal linear layer quantization,2603.04956,https://arxiv.org/pdf/2603.04956,https://huggingface.co/datasets/ai-conferences/ICML2026,title_judge,provisional_preprint_not_official_camera_ready
icml-2026-e082b788f42b,ICML,fdkSA4F0lN,Weak Diffusion Priors Can Still Achieve Strong Inverse-Problem Performance,2601.22443,https://arxiv.org/pdf/2601.22443,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-1d55d472edbc,ICML,MA1LUDNA3s,Welfare-Optimal Classification with Accuracy Auctions,2606.02435,https://arxiv.org/pdf/2606.02435,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-b10d86e27768,ICML,ncRRCG4BfP,WestWorld: A Knowledge-Encoded Scalable Trajectory World Model for Diverse Robotic Systems,2603.14392,https://arxiv.org/pdf/2603.14392,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-8d39ec884840,ICML,u1i3XoSXQG,What Do Agents Learn from Trajectory-SFT: Semantics or Interfaces?,2602.01611,https://arxiv.org/pdf/2602.01611,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-b8df4421f372,ICML,tSMZHXtJwZ,What Makes Value Learning Efficient in Residual Reinforcement Learning?,2602.10539,https://arxiv.org/pdf/2602.10539,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-96a8b7cc5fdb,ICML,zWStW3hrfW,What You Think is What You See: Driving Exploration in VLM Agents via Visual-Linguistic Curiosity,2605.03782,https://arxiv.org/pdf/2605.03782,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-506ffde361d0,ICML,dfN4HMZbc9,When to Trust the Cheap Check: Weak and Strong Verification for Reasoning,2602.17633,https://arxiv.org/pdf/2602.17633,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-ad7fc990a341,ICML,2kSBDoP1rE,Why Deep Jacobian Spectra Separate: Depth-Induced Scaling and Singular-Vector Alignment,2602.12384,https://arxiv.org/pdf/2602.12384,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-68ff68ff76e5,ICML,ywjHJIkUgW,Why Linear Recurrent Memory Works in Partially Observable Reinforcement Learning,2605.31261,https://arxiv.org/pdf/2605.31261,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-1c5585368799,ICML,3BW15kSPfN,h1: Bootstrapping LLMs to Reason over Longer Horizons via Reinforcement Learning,2510.07312,https://arxiv.org/pdf/2510.07312,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
icml-2026-f6548c0ece91,ICML,mDhyxu8WRb,mHC: Manifold-Constrained Hyper-Connections,2512.24880,https://arxiv.org/pdf/2512.24880,https://huggingface.co/datasets/ai-conferences/ICML2026,title_snapshot,provisional_preprint_not_official_camera_ready
